,,,Range,,
81,,,,,
4,,,,,
88,,,,,
15,,,,,
3,,,,,
83,,,,,
78,,,,,
83,,,,,
93,,,,,
89,,,,,
76,,,,,
95,,,,,
80,,,,,
14,,,,,
20,,,,,
83,,,,,
85,,,,,
11,,,,,
80,,,,,
92,,,,,
82,,,,,
79,,,,,
91,,,,,
89,,,,,
4,,,,,
96,,,,,
86,,,,,
86,,,,,
88,,,,,
4,,,,,
98,,,,,
81,,,,,
78,,,,,
24,,,,,
4,,,,,
86,,,,,
80,,,,,
91,,,,,
47,,,,,
30,,,,,
61,,,,,
94,,,,,
69,,,,,
54,,,,,
94,,,,,
76,,,,,
90,,,,,
26,,,,,
79,,,,,
80,,,,,
23,,,,,
22,,,,,
47,,,,,
89,,,,,
84,,,,,
4,,,,,
23,,,,,
88,,,,,
6,,,,,
90,,,,,
25,,,,,
73,,,,,
95,,,,,
42,,,,,
92,,,,,
45,,,,,
4,,,,,
36,,,,,
14,,,,,
73,,,,,
5,,,,,
26,,,,,
82,,,,,
92,,,,,
18,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
78,,,,,
85,,,,,
79,,,,,
83,,,,,
80,,,,,
77,,,,,
92,,,,,
96,,,,,
94,,,,,
82,,,,,
86,,,,,
79,,,,,
82,,,,,
84,,,,,
91,,,,,
83,,,,,
99,,,,,
80,,,,,
88,,,,,
80,,,,,
84,,,,,
9,,,,,
92,,,,,
79,,,,,
5,,,,,
84,,,,,
97,,,,,
97,,,,,
94,,,,,
89,,,,,
94,,,,,
14,,,,,
94,,,,,
14,,,,,
92,,,,,
87,,,,,
78,,,,,
82,,,,,
83,,,,,
84,,,,,
81,,,,,
87,,,,,
99,,,,,
90,,,,,
20,,,,,
82,,,,,
77,,,,,
83,,,,,
79,,,,,
84,,,,,
16,,,,,
11,,,,,
24,,,,,
79,,,,,
25,,,,,
3,,,,,
4,,,,,
93,,,,,
12,,,,,
39,,,,,
96,,,,,
80,,,,,
21,,,,,
95,,,,,
12,,,,,
22,,,,,
83,,,,,
10,,,,,
3,,,,,
1,,,,,
12,,,,,
14,,,,,
54,,,,,
80,,,,,
46,,,,,
59,,,,,
95,,,,,
24,,,,,
25,,,,,
1,,,,,
55,,,,,
37,,,,,
90,,,,,
43,,,,,
17,,,,,
18,,,,,
77,,,,,
11,,,,,
53,,,,,
31,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
76,,,,,
77,,,,,
78,,,,,
81,,,,,
87,,,,,
79,,,,,
79,,,,,
82,,,,,
81,,,,,
81,,,,,
78,,,,,
77,,,,,
87,,,,,
88,,,,,
84,,,,,
85,,,,,
82,,,,,
86,,,,,
89,,,,,
92,,,,,
78,,,,,
77,,,,,
82,,,,,
87,,,,,
0,,,,,
87,,,,,
79,,,,,
78,,,,,
97,,,,,
94,,,,,
95,,,,,
26,,,,,
78,,,,,
22,,,,,
11,,,,,
1,,,,,
85,,,,,
88,,,,,
89,,,,,
98,,,,,
96,,,,,
78,,,,,
87,,,,,
11,,,,,
0,,,,,
5,,,,,
88,,,,,
79,,,,,
14,,,,,
84,,,,,
23,,,,,
26,,,,,
93,,,,,
1,,,,,
93,,,,,
1,,,,,
1,,,,,
80,,,,,
42,,,,,
2,,,,,
9,,,,,
2,,,,,
24,,,,,
34,,,,,
56,,,,,
0,,,,,
1,,,,,
24,,,,,
0,,,,,
2,,,,,
12,,,,,
96,,,,,
42,,,,,
36,,,,,
49,,,,,
21,,,,,
14,,,,,
79,,,,,
86,,,,,
3,,,,,
30,,,,,
90,,,,,
24,,,,,
89,,,,,
25,,,,,
4,,,,,
33,,,,,
21,,,,,
95,,,,,
16,,,,,
95,,,,,
8,,,,,
12,,,,,
87,,,,,
25,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
77,,,,,
77,,,,,
79,,,,,
80,,,,,
80,,,,,
81,,,,,
77,,,,,
78,,,,,
84,,,,,
85,,,,,
87,,,,,
79,,,,,
92,,,,,
79,,,,,
99,,,,,
77,,,,,
80,,,,,
83,,,,,
79,,,,,
82,,,,,
77,,,,,
78,,,,,
84,,,,,
88,,,,,
91,,,,,
76,,,,,
85,,,,,
97,,,,,
13,,,,,
90,,,,,
79,,,,,
77,,,,,
95,,,,,
6,,,,,
3,,,,,
13,,,,,
88,,,,,
89,,,,,
92,,,,,
90,,,,,
80,,,,,
98,,,,,
11,,,,,
5,,,,,
13,,,,,
4,,,,,
0,,,,,
91,,,,,
1,,,,,
8,,,,,
2,,,,,
17,,,,,
0,,,,,
97,,,,,
85,,,,,
98,,,,,
87,,,,,
78,,,,,
6,,,,,
86,,,,,
95,,,,,
80,,,,,
28,,,,,
84,,,,,
98,,,,,
41,,,,,
83,,,,,
12,,,,,
17,,,,,
97,,,,,
93,,,,,
77,,,,,
22,,,,,
84,,,,,
28,,,,,
88,,,,,
17,,,,,
32,,,,,
32,,,,,
4,,,,,
41,,,,,
11,,,,,
96,,,,,
99,,,,,
15,,,,,
36,,,,,
93,,,,,
16,,,,,
84,,,,,
80,,,,,
2,,,,,
88,,,,,
87,,,,,
3,,,,,
73,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
78,,,,,
81,,,,,
81,,,,,
76,,,,,
80,,,,,
78,,,,,
79,,,,,
80,,,,,
80,,,,,
80,,,,,
89,,,,,
80,,,,,
82,,,,,
80,,,,,
95,,,,,
86,,,,,
98,,,,,
91,,,,,
76,,,,,
87,,,,,
78,,,,,
88,,,,,
80,,,,,
87,,,,,
86,,,,,
87,,,,,
1,,,,,
84,,,,,
86,,,,,
99,,,,,
90,,,,,
5,,,,,
85,,,,,
76,,,,,
16,,,,,
1,,,,,
97,,,,,
83,,,,,
86,,,,,
8,,,,,
92,,,,,
81,,,,,
80,,,,,
81,,,,,
10,,,,,
99,,,,,
79,,,,,
97,,,,,
5,,,,,
95,,,,,
21,,,,,
1,,,,,
85,,,,,
4,,,,,
78,,,,,
22,,,,,
25,,,,,
86,,,,,
41,,,,,
27,,,,,
97,,,,,
14,,,,,
90,,,,,
14,,,,,
91,,,,,
88,,,,,
87,,,,,
96,,,,,
42,,,,,
10,,,,,
21,,,,,
99,,,,,
22,,,,,
44,,,,,
87,,,,,
88,,,,,
10,,,,,
7,,,,,
2,,,,,
10,,,,,
84,,,,,
99,,,,,
2,,,,,
3,,,,,
10,,,,,
86,,,,,
2,,,,,
97,,,,,
7,,,,,
1,,,,,
35,,,,,
87,,,,,
28,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
80,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
76,,,,,
83,,,,,
87,,,,,
92,,,,,
88,,,,,
76,,,,,
84,,,,,
86,,,,,
89,,,,,
87,,,,,
88,,,,,
77,,,,,
78,,,,,
93,,,,,
87,,,,,
92,,,,,
95,,,,,
80,,,,,
92,,,,,
93,,,,,
92,,,,,
78,,,,,
78,,,,,
93,,,,,
81,,,,,
87,,,,,
85,,,,,
11,,,,,
84,,,,,
0,,,,,
0,,,,,
3,,,,,
78,,,,,
8,,,,,
85,,,,,
86,,,,,
97,,,,,
93,,,,,
87,,,,,
81,,,,,
86,,,,,
87,,,,,
89,,,,,
0,,,,,
56,,,,,
17,,,,,
8,,,,,
93,,,,,
16,,,,,
91,,,,,
76,,,,,
61,,,,,
90,,,,,
25,,,,,
82,,,,,
12,,,,,
80,,,,,
56,,,,,
99,,,,,
10,,,,,
85,,,,,
69,,,,,
96,,,,,
13,,,,,
81,,,,,
11,,,,,
84,,,,,
9,,,,,
19,,,,,
94,,,,,
18,,,,,
77,,,,,
30,,,,,
50,,,,,
41,,,,,
10,,,,,
14,,,,,
84,,,,,
99,,,,,
81,,,,,
50,,,,,
21,,,,,
2,,,,,
30,,,,,
87,,,,,
96,,,,,
45,,,,,
27,,,,,
55,,,,,
97,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
78,,,,,
79,,,,,
78,,,,,
80,,,,,
81,,,,,
77,,,,,
77,,,,,
78,,,,,
86,,,,,
89,,,,,
80,,,,,
85,,,,,
81,,,,,
79,,,,,
84,,,,,
78,,,,,
79,,,,,
90,,,,,
82,,,,,
87,,,,,
95,,,,,
88,,,,,
84,,,,,
80,,,,,
80,,,,,
80,,,,,
77,,,,,
78,,,,,
90,,,,,
90,,,,,
6,,,,,
78,,,,,
91,,,,,
79,,,,,
81,,,,,
80,,,,,
77,,,,,
23,,,,,
7,,,,,
20,,,,,
89,,,,,
7,,,,,
3,,,,,
15,,,,,
99,,,,,
25,,,,,
27,,,,,
78,,,,,
86,,,,,
82,,,,,
9,,,,,
33,,,,,
79,,,,,
19,,,,,
54,,,,,
87,,,,,
86,,,,,
87,,,,,
96,,,,,
17,,,,,
4,,,,,
5,,,,,
21,,,,,
83,,,,,
22,,,,,
76,,,,,
20,,,,,
4,,,,,
90,,,,,
23,,,,,
25,,,,,
23,,,,,
52,,,,,
9,,,,,
89,,,,,
4,,,,,
14,,,,,
81,,,,,
67,,,,,
18,,,,,
6,,,,,
81,,,,,
88,,,,,
11,,,,,
81,,,,,
88,,,,,
14,,,,,
17,,,,,
95,,,,,
48,,,,,
23,,,,,
35,,,,,
36,,,,,
11,,,,,
84,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
78,,,,,
80,,,,,
83,,,,,
81,,,,,
79,,,,,
78,,,,,
93,,,,,
81,,,,,
97,,,,,
84,,,,,
91,,,,,
83,,,,,
80,,,,,
82,,,,,
82,,,,,
84,,,,,
80,,,,,
86,,,,,
96,,,,,
1,,,,,
87,,,,,
3,,,,,
80,,,,,
78,,,,,
80,,,,,
88,,,,,
89,,,,,
86,,,,,
89,,,,,
91,,,,,
78,,,,,
80,,,,,
84,,,,,
82,,,,,
85,,,,,
82,,,,,
94,,,,,
96,,,,,
10,,,,,
94,,,,,
89,,,,,
90,,,,,
98,,,,,
9,,,,,
0,,,,,
24,,,,,
86,,,,,
3,,,,,
2,,,,,
15,,,,,
3,,,,,
90,,,,,
91,,,,,
81,,,,,
6,,,,,
44,,,,,
22,,,,,
85,,,,,
25,,,,,
81,,,,,
21,,,,,
38,,,,,
6,,,,,
23,,,,,
28,,,,,
80,,,,,
88,,,,,
92,,,,,
96,,,,,
86,,,,,
88,,,,,
99,,,,,
88,,,,,
40,,,,,
97,,,,,
86,,,,,
10,,,,,
89,,,,,
49,,,,,
23,,,,,
83,,,,,
0,,,,,
86,,,,,
93,,,,,
15,,,,,
99,,,,,
80,,,,,
99,,,,,
81,,,,,
79,,,,,
98,,,,,
65,,,,,
15,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
80,,,,,
82,,,,,
78,,,,,
81,,,,,
82,,,,,
76,,,,,
82,,,,,
88,,,,,
87,,,,,
85,,,,,
87,,,,,
78,,,,,
79,,,,,
79,,,,,
85,,,,,
89,,,,,
88,,,,,
85,,,,,
93,,,,,
85,,,,,
80,,,,,
83,,,,,
1,,,,,
20,,,,,
86,,,,,
85,,,,,
91,,,,,
89,,,,,
86,,,,,
85,,,,,
5,,,,,
89,,,,,
9,,,,,
80,,,,,
11,,,,,
4,,,,,
98,,,,,
81,,,,,
79,,,,,
6,,,,,
80,,,,,
23,,,,,
82,,,,,
15,,,,,
14,,,,,
94,,,,,
14,,,,,
9,,,,,
42,,,,,
18,,,,,
3,,,,,
88,,,,,
89,,,,,
79,,,,,
10,,,,,
89,,,,,
86,,,,,
84,,,,,
94,,,,,
0,,,,,
80,,,,,
12,,,,,
83,,,,,
34,,,,,
15,,,,,
94,,,,,
26,,,,,
23,,,,,
64,,,,,
1,,,,,
77,,,,,
44,,,,,
74,,,,,
95,,,,,
96,,,,,
79,,,,,
20,,,,,
14,,,,,
5,,,,,
91,,,,,
19,,,,,
11,,,,,
95,,,,,
79,,,,,
82,,,,,
4,,,,,
79,,,,,
24,,,,,
26,,,,,
95,,,,,
78,,,,,
90,,,,,
27,,,,,
97,,,,,
14,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
82,,,,,
79,,,,,
82,,,,,
76,,,,,
82,,,,,
82,,,,,
80,,,,,
85,,,,,
76,,,,,
77,,,,,
83,,,,,
80,,,,,
80,,,,,
84,,,,,
79,,,,,
78,,,,,
87,,,,,
99,,,,,
86,,,,,
77,,,,,
84,,,,,
93,,,,,
3,,,,,
85,,,,,
90,,,,,
78,,,,,
84,,,,,
99,,,,,
76,,,,,
79,,,,,
88,,,,,
15,,,,,
90,,,,,
76,,,,,
78,,,,,
84,,,,,
5,,,,,
82,,,,,
82,,,,,
84,,,,,
87,,,,,
89,,,,,
15,,,,,
23,,,,,
95,,,,,
85,,,,,
91,,,,,
93,,,,,
16,,,,,
0,,,,,
81,,,,,
55,,,,,
33,,,,,
91,,,,,
25,,,,,
2,,,,,
24,,,,,
47,,,,,
80,,,,,
12,,,,,
90,,,,,
6,,,,,
88,,,,,
82,,,,,
12,,,,,
30,,,,,
22,,,,,
93,,,,,
13,,,,,
17,,,,,
43,,,,,
19,,,,,
40,,,,,
58,,,,,
80,,,,,
99,,,,,
97,,,,,
59,,,,,
80,,,,,
84,,,,,
99,,,,,
7,,,,,
21,,,,,
20,,,,,
36,,,,,
83,,,,,
12,,,,,
82,,,,,
3,,,,,
44,,,,,
64,,,,,
82,,,,,
92,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
76,,,,,
79,,,,,
78,,,,,
90,,,,,
92,,,,,
80,,,,,
82,,,,,
80,,,,,
97,,,,,
80,,,,,
83,,,,,
85,,,,,
81,,,,,
79,,,,,
85,,,,,
90,,,,,
83,,,,,
78,,,,,
90,,,,,
1,,,,,
86,,,,,
5,,,,,
4,,,,,
99,,,,,
8,,,,,
80,,,,,
13,,,,,
91,,,,,
81,,,,,
80,,,,,
82,,,,,
77,,,,,
2,,,,,
83,,,,,
87,,,,,
80,,,,,
93,,,,,
14,,,,,
80,,,,,
89,,,,,
5,,,,,
87,,,,,
11,,,,,
19,,,,,
12,,,,,
45,,,,,
80,,,,,
13,,,,,
95,,,,,
98,,,,,
86,,,,,
43,,,,,
87,,,,,
83,,,,,
30,,,,,
81,,,,,
1,,,,,
93,,,,,
13,,,,,
2,,,,,
8,,,,,
57,,,,,
84,,,,,
98,,,,,
89,,,,,
12,,,,,
85,,,,,
17,,,,,
21,,,,,
87,,,,,
30,,,,,
97,,,,,
94,,,,,
88,,,,,
23,,,,,
77,,,,,
15,,,,,
40,,,,,
97,,,,,
27,,,,,
80,,,,,
85,,,,,
94,,,,,
29,,,,,
85,,,,,
88,,,,,
95,,,,,
54,,,,,
68,,,,,
23,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
84,,,,,
80,,,,,
76,,,,,
77,,,,,
87,,,,,
79,,,,,
85,,,,,
82,,,,,
80,,,,,
81,,,,,
83,,,,,
81,,,,,
91,,,,,
79,,,,,
89,,,,,
79,,,,,
84,,,,,
86,,,,,
79,,,,,
5,,,,,
97,,,,,
80,,,,,
78,,,,,
85,,,,,
91,,,,,
86,,,,,
98,,,,,
92,,,,,
22,,,,,
85,,,,,
89,,,,,
86,,,,,
91,,,,,
84,,,,,
83,,,,,
86,,,,,
88,,,,,
0,,,,,
82,,,,,
88,,,,,
21,,,,,
4,,,,,
86,,,,,
6,,,,,
98,,,,,
98,,,,,
3,,,,,
86,,,,,
77,,,,,
96,,,,,
87,,,,,
11,,,,,
76,,,,,
4,,,,,
83,,,,,
5,,,,,
7,,,,,
96,,,,,
6,,,,,
44,,,,,
81,,,,,
8,,,,,
37,,,,,
28,,,,,
33,,,,,
27,,,,,
83,,,,,
30,,,,,
12,,,,,
13,,,,,
79,,,,,
28,,,,,
83,,,,,
78,,,,,
3,,,,,
19,,,,,
30,,,,,
77,,,,,
21,,,,,
91,,,,,
42,,,,,
81,,,,,
31,,,,,
24,,,,,
89,,,,,
27,,,,,
23,,,,,
8,,,,,
88,,,,,
44,,,,,
24,,,,,
87,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
80,,,,,
79,,,,,
83,,,,,
81,,,,,
77,,,,,
78,,,,,
81,,,,,
86,,,,,
83,,,,,
85,,,,,
84,,,,,
79,,,,,
86,,,,,
85,,,,,
94,,,,,
91,,,,,
80,,,,,
88,,,,,
87,,,,,
94,,,,,
81,,,,,
86,,,,,
96,,,,,
84,,,,,
87,,,,,
84,,,,,
99,,,,,
84,,,,,
0,,,,,
83,,,,,
82,,,,,
23,,,,,
20,,,,,
18,,,,,
1,,,,,
91,,,,,
94,,,,,
81,,,,,
35,,,,,
10,,,,,
91,,,,,
92,,,,,
80,,,,,
83,,,,,
8,,,,,
37,,,,,
79,,,,,
5,,,,,
45,,,,,
6,,,,,
82,,,,,
2,,,,,
6,,,,,
37,,,,,
92,,,,,
1,,,,,
92,,,,,
80,,,,,
85,,,,,
97,,,,,
45,,,,,
16,,,,,
81,,,,,
80,,,,,
84,,,,,
87,,,,,
79,,,,,
94,,,,,
32,,,,,
5,,,,,
30,,,,,
87,,,,,
89,,,,,
16,,,,,
48,,,,,
17,,,,,
25,,,,,
88,,,,,
58,,,,,
11,,,,,
21,,,,,
35,,,,,
46,,,,,
41,,,,,
90,,,,,
15,,,,,
79,,,,,
86,,,,,
84,,,,,
18,,,,,
2,,,,,
97,,,,,
8,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
81,,,,,
84,,,,,
81,,,,,
78,,,,,
78,,,,,
80,,,,,
80,,,,,
87,,,,,
85,,,,,
82,,,,,
86,,,,,
84,,,,,
79,,,,,
95,,,,,
78,,,,,
81,,,,,
80,,,,,
93,,,,,
89,,,,,
92,,,,,
86,,,,,
1,,,,,
92,,,,,
3,,,,,
95,,,,,
99,,,,,
80,,,,,
88,,,,,
84,,,,,
0,,,,,
79,,,,,
92,,,,,
90,,,,,
98,,,,,
98,,,,,
6,,,,,
83,,,,,
78,,,,,
91,,,,,
85,,,,,
4,,,,,
99,,,,,
76,,,,,
29,,,,,
23,,,,,
87,,,,,
6,,,,,
92,,,,,
82,,,,,
3,,,,,
1,,,,,
3,,,,,
84,,,,,
13,,,,,
90,,,,,
32,,,,,
1,,,,,
91,,,,,
31,,,,,
17,,,,,
98,,,,,
35,,,,,
8,,,,,
3,,,,,
81,,,,,
29,,,,,
20,,,,,
78,,,,,
82,,,,,
90,,,,,
32,,,,,
41,,,,,
9,,,,,
18,,,,,
83,,,,,
17,,,,,
18,,,,,
78,,,,,
82,,,,,
2,,,,,
14,,,,,
30,,,,,
1,,,,,
6,,,,,
78,,,,,
96,,,,,
4,,,,,
13,,,,,
10,,,,,
79,,,,,
24,,,,,
47,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
81,,,,,
86,,,,,
77,,,,,
88,,,,,
82,,,,,
81,,,,,
89,,,,,
85,,,,,
87,,,,,
13,,,,,
86,,,,,
83,,,,,
77,,,,,
81,,,,,
82,,,,,
86,,,,,
76,,,,,
90,,,,,
88,,,,,
89,,,,,
93,,,,,
98,,,,,
85,,,,,
93,,,,,
95,,,,,
7,,,,,
85,,,,,
92,,,,,
85,,,,,
87,,,,,
98,,,,,
15,,,,,
77,,,,,
79,,,,,
10,,,,,
88,,,,,
86,,,,,
8,,,,,
80,,,,,
93,,,,,
96,,,,,
2,,,,,
96,,,,,
2,,,,,
45,,,,,
85,,,,,
25,,,,,
29,,,,,
1,,,,,
98,,,,,
89,,,,,
97,,,,,
87,,,,,
96,,,,,
82,,,,,
8,,,,,
32,,,,,
92,,,,,
12,,,,,
10,,,,,
15,,,,,
22,,,,,
6,,,,,
23,,,,,
85,,,,,
70,,,,,
79,,,,,
4,,,,,
81,,,,,
43,,,,,
24,,,,,
8,,,,,
86,,,,,
20,,,,,
82,,,,,
29,,,,,
93,,,,,
82,,,,,
90,,,,,
61,,,,,
33,,,,,
91,,,,,
97,,,,,
35,,,,,
59,,,,,
80,,,,,
73,,,,,
47,,,,,
43,,,,,
29,,,,,
26,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
83,,,,,
82,,,,,
81,,,,,
81,,,,,
83,,,,,
6,,,,,
81,,,,,
87,,,,,
85,,,,,
82,,,,,
88,,,,,
81,,,,,
80,,,,,
99,,,,,
82,,,,,
86,,,,,
97,,,,,
84,,,,,
88,,,,,
78,,,,,
79,,,,,
79,,,,,
13,,,,,
91,,,,,
86,,,,,
95,,,,,
7,,,,,
1,,,,,
22,,,,,
90,,,,,
89,,,,,
87,,,,,
80,,,,,
88,,,,,
96,,,,,
11,,,,,
1,,,,,
83,,,,,
77,,,,,
4,,,,,
17,,,,,
91,,,,,
18,,,,,
90,,,,,
85,,,,,
19,,,,,
95,,,,,
11,,,,,
96,,,,,
94,,,,,
84,,,,,
99,,,,,
80,,,,,
86,,,,,
99,,,,,
8,,,,,
37,,,,,
91,,,,,
47,,,,,
3,,,,,
88,,,,,
86,,,,,
5,,,,,
12,,,,,
40,,,,,
56,,,,,
97,,,,,
97,,,,,
96,,,,,
88,,,,,
94,,,,,
90,,,,,
2,,,,,
23,,,,,
98,,,,,
8,,,,,
25,,,,,
15,,,,,
86,,,,,
0,,,,,
43,,,,,
22,,,,,
95,,,,,
28,,,,,
9,,,,,
31,,,,,
87,,,,,
22,,,,,
89,,,,,
86,,,,,
96,,,,,
34,,,,,
68,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
77,,,,,
86,,,,,
82,,,,,
86,,,,,
82,,,,,
77,,,,,
82,,,,,
83,,,,,
91,,,,,
89,,,,,
90,,,,,
85,,,,,
79,,,,,
2,,,,,
88,,,,,
81,,,,,
85,,,,,
91,,,,,
81,,,,,
86,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
82,,,,,
78,,,,,
85,,,,,
97,,,,,
83,,,,,
78,,,,,
81,,,,,
1,,,,,
82,,,,,
1,,,,,
4,,,,,
93,,,,,
85,,,,,
87,,,,,
6,,,,,
80,,,,,
77,,,,,
92,,,,,
84,,,,,
17,,,,,
93,,,,,
16,,,,,
91,,,,,
25,,,,,
20,,,,,
1,,,,,
5,,,,,
11,,,,,
44,,,,,
83,,,,,
53,,,,,
82,,,,,
22,,,,,
24,,,,,
80,,,,,
20,,,,,
91,,,,,
42,,,,,
41,,,,,
54,,,,,
80,,,,,
79,,,,,
84,,,,,
35,,,,,
45,,,,,
90,,,,,
84,,,,,
94,,,,,
10,,,,,
1,,,,,
76,,,,,
65,,,,,
25,,,,,
38,,,,,
89,,,,,
79,,,,,
80,,,,,
92,,,,,
11,,,,,
87,,,,,
96,,,,,
10,,,,,
88,,,,,
10,,,,,
73,,,,,
10,,,,,
94,,,,,
96,,,,,
89,,,,,
96,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
77,,,,,
78,,,,,
85,,,,,
82,,,,,
79,,,,,
79,,,,,
80,,,,,
83,,,,,
80,,,,,
83,,,,,
97,,,,,
78,,,,,
80,,,,,
89,,,,,
82,,,,,
84,,,,,
99,,,,,
81,,,,,
85,,,,,
95,,,,,
84,,,,,
81,,,,,
83,,,,,
82,,,,,
84,,,,,
91,,,,,
81,,,,,
82,,,,,
80,,,,,
94,,,,,
2,,,,,
79,,,,,
91,,,,,
21,,,,,
82,,,,,
79,,,,,
3,,,,,
85,,,,,
5,,,,,
85,,,,,
4,,,,,
79,,,,,
84,,,,,
26,,,,,
84,,,,,
85,,,,,
99,,,,,
95,,,,,
90,,,,,
88,,,,,
19,,,,,
98,,,,,
90,,,,,
97,,,,,
33,,,,,
77,,,,,
82,,,,,
86,,,,,
0,,,,,
78,,,,,
10,,,,,
23,,,,,
82,,,,,
23,,,,,
29,,,,,
91,,,,,
8,,,,,
29,,,,,
25,,,,,
47,,,,,
9,,,,,
82,,,,,
89,,,,,
91,,,,,
92,,,,,
43,,,,,
4,,,,,
97,,,,,
49,,,,,
12,,,,,
75,,,,,
43,,,,,
91,,,,,
44,,,,,
17,,,,,
50,,,,,
78,,,,,
81,,,,,
80,,,,,
6,,,,,
81,,,,,
85,,,,,
8,,,,,
86,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
77,,,,,
77,,,,,
78,,,,,
88,,,,,
83,,,,,
76,,,,,
77,,,,,
80,,,,,
82,,,,,
82,,,,,
87,,,,,
79,,,,,
82,,,,,
80,,,,,
83,,,,,
76,,,,,
83,,,,,
89,,,,,
79,,,,,
83,,,,,
96,,,,,
77,,,,,
79,,,,,
86,,,,,
95,,,,,
85,,,,,
84,,,,,
86,,,,,
84,,,,,
94,,,,,
15,,,,,
80,,,,,
88,,,,,
10,,,,,
5,,,,,
94,,,,,
92,,,,,
99,,,,,
6,,,,,
4,,,,,
87,,,,,
87,,,,,
88,,,,,
29,,,,,
5,,,,,
83,,,,,
58,,,,,
98,,,,,
6,,,,,
8,,,,,
0,,,,,
0,,,,,
90,,,,,
37,,,,,
82,,,,,
19,,,,,
7,,,,,
81,,,,,
92,,,,,
93,,,,,
91,,,,,
86,,,,,
38,,,,,
83,,,,,
87,,,,,
11,,,,,
92,,,,,
52,,,,,
90,,,,,
80,,,,,
16,,,,,
84,,,,,
96,,,,,
20,,,,,
80,,,,,
31,,,,,
7,,,,,
80,,,,,
42,,,,,
28,,,,,
18,,,,,
92,,,,,
84,,,,,
3,,,,,
1,,,,,
44,,,,,
87,,,,,
22,,,,,
12,,,,,
0,,,,,
8,,,,,
61,,,,,
10,,,,,
90,,,,,
80,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
77,,,,,
78,,,,,
80,,,,,
84,,,,,
78,,,,,
87,,,,,
88,,,,,
81,,,,,
83,,,,,
76,,,,,
90,,,,,
79,,,,,
87,,,,,
96,,,,,
89,,,,,
95,,,,,
90,,,,,
1,,,,,
81,,,,,
85,,,,,
84,,,,,
95,,,,,
81,,,,,
81,,,,,
93,,,,,
9,,,,,
0,,,,,
94,,,,,
91,,,,,
15,,,,,
94,,,,,
92,,,,,
98,,,,,
90,,,,,
83,,,,,
88,,,,,
85,,,,,
86,,,,,
95,,,,,
76,,,,,
81,,,,,
84,,,,,
79,,,,,
94,,,,,
9,,,,,
8,,,,,
20,,,,,
98,,,,,
40,,,,,
27,,,,,
62,,,,,
18,,,,,
98,,,,,
10,,,,,
82,,,,,
55,,,,,
7,,,,,
85,,,,,
95,,,,,
22,,,,,
77,,,,,
83,,,,,
3,,,,,
80,,,,,
20,,,,,
88,,,,,
82,,,,,
84,,,,,
41,,,,,
85,,,,,
25,,,,,
69,,,,,
90,,,,,
15,,,,,
83,,,,,
89,,,,,
27,,,,,
39,,,,,
48,,,,,
57,,,,,
54,,,,,
35,,,,,
80,,,,,
37,,,,,
85,,,,,
82,,,,,
1,,,,,
76,,,,,
79,,,,,
16,,,,,
15,,,,,
36,,,,,
11,,,,,
25,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
82,,,,,
83,,,,,
78,,,,,
80,,,,,
84,,,,,
76,,,,,
77,,,,,
83,,,,,
80,,,,,
80,,,,,
81,,,,,
89,,,,,
81,,,,,
82,,,,,
80,,,,,
83,,,,,
80,,,,,
92,,,,,
94,,,,,
81,,,,,
86,,,,,
85,,,,,
79,,,,,
84,,,,,
82,,,,,
5,,,,,
80,,,,,
83,,,,,
3,,,,,
82,,,,,
96,,,,,
6,,,,,
82,,,,,
89,,,,,
7,,,,,
92,,,,,
95,,,,,
84,,,,,
